language,cnt,freq
Web,4590,0.6594827586206896
Desktop,554,0.07959770114942528
Mobile cross-platform,450,0.06465517241379311
Mobile iOS,192,0.027586206896551724
Microcontrollers / Embedded / IoT,190,0.027298850574712645
Mobile Android,178,0.025574712643678162
Other,371,0.053304597701149425
